<PAD>,0
<START>,1
<END>,2
<UNK>,3
Beat,4
Duration_1,5
Duration_10,6
Duration_11,7
Duration_12,8
Duration_13,9
Duration_14,10
Duration_15,11
Duration_16,12
Duration_17,13
Duration_18,14
Duration_19,15
Duration_2,16
Duration_20,17
Duration_21,18
Duration_22,19
Duration_23,20
Duration_24,21
Duration_25,22
Duration_26,23
Duration_27,24
Duration_28,25
Duration_29,26
Duration_3,27
Duration_30,28
Duration_31,29
Duration_32,30
Duration_33,31
Duration_34,32
Duration_35,33
Duration_36,34
Duration_37,35
Duration_38,36
Duration_39,37
Duration_4,38
Duration_40,39
Duration_42,40
Duration_43,41
Duration_44,42
Duration_45,43
Duration_46,44
Duration_47,45
Duration_48,46
Duration_49,47
Duration_5,48
Duration_50,49
Duration_51,50
Duration_52,51
Duration_54,52
Duration_55,53
Duration_56,54
Duration_57,55
Duration_58,56
Duration_59,57
Duration_6,58
Duration_60,59
Duration_61,60
Duration_63,61
Duration_64,62
Duration_66,63
Duration_67,64
Duration_68,65
Duration_69,66
Duration_7,67
Duration_70,68
Duration_71,69
Duration_72,70
Duration_74,71
Duration_75,72
Duration_76,73
Duration_77,74
Duration_78,75
Duration_79,76
Duration_8,77
Duration_80,78
Duration_81,79
Duration_82,80
Duration_83,81
Duration_84,82
Duration_86,83
Duration_88,84
Duration_9,85
Duration_90,86
Duration_93,87
Duration_94,88
Duration_95,89
Duration_96,90
Pitch_100,91
Pitch_101,92
Pitch_102,93
Pitch_103,94
Pitch_104,95
Pitch_105,96
Pitch_106,97
Pitch_107,98
Pitch_108,99
Pitch_21,100
Pitch_22,101
Pitch_23,102
Pitch_24,103
Pitch_25,104
Pitch_26,105
Pitch_27,106
Pitch_28,107
Pitch_29,108
Pitch_30,109
Pitch_31,110
Pitch_32,111
Pitch_33,112
Pitch_34,113
Pitch_35,114
Pitch_36,115
Pitch_37,116
Pitch_38,117
Pitch_39,118
Pitch_40,119
Pitch_41,120
Pitch_42,121
Pitch_43,122
Pitch_44,123
Pitch_45,124
Pitch_46,125
Pitch_47,126
Pitch_48,127
Pitch_49,128
Pitch_50,129
Pitch_51,130
Pitch_52,131
Pitch_53,132
Pitch_54,133
Pitch_55,134
Pitch_56,135
Pitch_57,136
Pitch_58,137
Pitch_59,138
Pitch_60,139
Pitch_61,140
Pitch_62,141
Pitch_63,142
Pitch_64,143
Pitch_65,144
Pitch_66,145
Pitch_67,146
Pitch_68,147
Pitch_69,148
Pitch_70,149
Pitch_71,150
Pitch_72,151
Pitch_73,152
Pitch_74,153
Pitch_75,154
Pitch_76,155
Pitch_77,156
Pitch_78,157
Pitch_79,158
Pitch_80,159
Pitch_81,160
Pitch_82,161
Pitch_83,162
Pitch_84,163
Pitch_85,164
Pitch_86,165
Pitch_87,166
Pitch_88,167
Pitch_89,168
Pitch_90,169
Pitch_91,170
Pitch_92,171
Pitch_93,172
Pitch_94,173
Pitch_95,174
Pitch_96,175
Pitch_97,176
Pitch_98,177
Pitch_99,178
Position_0,179
Position_1,180
Position_10,181
Position_11,182
Position_12,183
Position_13,184
Position_14,185
Position_15,186
Position_16,187
Position_17,188
Position_18,189
Position_19,190
Position_2,191
Position_20,192
Position_21,193
Position_22,194
Position_23,195
Position_24,196
Position_3,197
Position_4,198
Position_5,199
Position_6,200
Position_7,201
Position_8,202
Position_9,203
Rest_0.1.6,204
Rest_0.2.6,205
Rest_0.3.6,206
Rest_0.4.6,207
Rest_0.5.6,208
Rest_1.0.6,209
Rest_1.1.6,210
Rest_1.2.6,211
Rest_1.3.6,212
Rest_1.4.6,213
Rest_1.5.6,214
Rest_2.0.6,215
Rest_2.1.6,216
Rest_2.2.6,217
Rest_2.3.6,218
Rest_2.4.6,219
Rest_2.5.6,220
Rest_3.0.6,221
Rest_3.1.6,222
Rest_3.2.6,223
Rest_3.3.6,224
Rest_3.4.6,225
Rest_3.5.6,226
Rest_4.0.6,227
