note_Db7,362
note_Dbb4,363
note_E#1,364
note_E#2,365
note_E#3,366
note_E#4,367
note_E#5,368
note_E#6,369
note_E#7,370
note_E1,371
note_E2,372
note_E3,373
note_E4,374
note_E5,375
note_E6,376
note_E7,377
note_Eb1,378
note_Eb2,379
note_Eb3,380
note_Eb4,381
note_Eb5,382
note_Eb6,383
note_Eb7,384
note_Ebb2,385
note_Ebb3,386
note_Ebb4,387
note_Ebb5,388
note_Ebb6,389
note_Ebb7,390
note_F##1,391
note_F##2,392
note_F##3,393
note_F##4,394
note_F##5,395
note_F##6,396
note_F##7,397
note_F#1,398
note_F#2,399
note_F#3,400
note_F#4,401
note_F#5,402
note_F#6,403
note_F#7,404
note_F1,405
note_F2,406
note_F3,407
note_F4,408
note_F5,409
note_F6,410
note_F7,411
note_Fb1,412
note_Fb2,413
note_Fb3,414
note_Fb4,415
note_Fb5,416
note_Fb6,417
note_Fb7,418
note_G##1,419
note_G##2,420
note_G##3,421
note_G##4,422
note_G##5,423
note_G##6,424
note_G#1,425
note_G#2,426
note_G#3,427
note_G#4,428
note_G#5,429
note_G#6,430
note_G#7,431
note_G1,432
note_G2,433
note_G3,434
note_G4,435
note_G5,436
note_G6,437
note_G7,438
note_Gb1,439
note_Gb2,440
note_Gb3,441
note_Gb4,442
note_Gb5,443
note_Gb6,444
note_Gb7,445
note_Gbb2,446
rest,447
tie_start,448
tie_stop,449
time_2/2,450
time_2/4,451
time_3/4,452
time_3/8,453
time_4/4,454
time_5/4,455
time_5/8,456
time_6/4,457
time_6/6,458
time_8/4,459
time_9/8,460
