note_Cbb3,364
note_D##2,365
note_D##3,366
note_D##4,367
note_D##5,368
note_D##6,369
note_D#1,370
note_D#2,371
note_D#3,372
note_D#4,373
note_D#5,374
note_D#6,375
note_D#7,376
note_D1,377
note_D2,378
note_D3,379
note_D4,380
note_D5,381
note_D6,382
note_D7,383
note_Db1,384
note_Db2,385
note_Db3,386
note_Db4,387
note_Db5,388
note_Db6,389
note_Db7,390
note_Dbb4,391
note_E#1,392
note_E#2,393
note_E#3,394
note_E#4,395
note_E#5,396
note_E#6,397
note_E#7,398
note_E1,399
note_E2,400
note_E3,401
note_E4,402
note_E5,403
note_E6,404
note_E7,405
note_Eb1,406
note_Eb2,407
note_Eb3,408
note_Eb4,409
note_Eb5,410
note_Eb6,411
note_Eb7,412
note_Ebb1,413
note_Ebb2,414
note_Ebb3,415
note_Ebb4,416
note_Ebb5,417
note_Ebb6,418
note_Ebb7,419
note_F##1,420
note_F##2,421
note_F##3,422
note_F##4,423
note_F##5,424
note_F##6,425
note_F##7,426
note_F#1,427
note_F#2,428
note_F#3,429
note_F#4,430
note_F#5,431
note_F#6,432
note_F#7,433
note_F1,434
note_F2,435
note_F3,436
note_F4,437
note_F5,438
note_F6,439
note_F7,440
note_Fb1,441
note_Fb2,442
note_Fb3,443
note_Fb4,444
note_Fb5,445
note_Fb6,446
note_Fb7,447
note_G##1,448
note_G##2,449
note_G##3,450
note_G##4,451
note_G##5,452
note_G##6,453
note_G#1,454
note_G#2,455
note_G#3,456
note_G#4,457
note_G#5,458
note_G#6,459
note_G#7,460
note_G1,461
note_G2,462
note_G3,463
note_G4,464
note_G5,465
note_G6,466
note_G7,467
note_Gb1,468
note_Gb2,469
note_Gb3,470
note_Gb4,471
note_Gb5,472
note_Gb6,473
note_Gb7,474
note_Gbb2,475
rest,476
tie_start,477
tie_stop,478
time_2/2,479
time_2/4,480
time_3/4,481
time_3/8,482
time_4/4,483
time_5/4,484
time_5/8,485
time_6/4,486
time_6/6,487
time_8/4,488
time_9/8,489
